number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
2,2016-09-17 05:42:16-07:00,20536,5,1,0,55.0,0,1,9,5
1,2016-09-17 05:52:17-07:00,21137,5,1,0,55.0,0,1,9,5
1,2016-09-17 06:02:17-07:00,21737,5,1,0,55.0,0,1,9,6
1,2016-09-17 06:12:18-07:00,22338,5,1,0,55.0,0,1,9,6
1,2016-09-17 06:22:19-07:00,22939,5,1,0,55.0,0,1,9,6
1,2016-09-17 06:32:20-07:00,23540,5,1,0,55.0,0,1,9,6
1,2016-09-17 06:42:21-07:00,24141,5,1,0,55.0,0,1,9,6
0,2016-09-17 06:52:22-07:00,24742,5,1,0,55.0,0,1,9,6
1,2016-09-17 07:02:22-07:00,25342,5,1,0,55.33,0,1,9,7
0,2016-09-17 07:12:23-07:00,25943,5,1,0,55.33,0,1,9,7
2,2016-09-17 07:22:24-07:00,26544,5,1,0,55.33,0,1,9,7
4,2016-09-17 07:32:24-07:00,27144,5,1,0,55.33,0,1,9,7
5,2016-09-17 07:42:25-07:00,27745,5,1,0,55.33,0,1,9,7
4,2016-09-17 07:52:26-07:00,28346,5,1,0,55.33,0,1,9,7
7,2016-09-17 08:02:26-07:00,28946,5,1,0,56.0,0,1,9,8
5,2016-09-17 08:12:27-07:00,29547,5,1,0,56.0,0,1,9,8
7,2016-09-17 08:22:28-07:00,30148,5,1,0,56.0,0,1,9,8
20,2016-09-17 08:32:29-07:00,30749,5,1,0,56.0,0,1,9,8
28,2016-09-17 08:42:30-07:00,31350,5,1,0,56.0,0,1,9,8
24,2016-09-17 08:52:32-07:00,31952,5,1,0,56.0,0,1,9,8
25,2016-09-17 09:02:37-07:00,32557,5,1,0,57.0,0,1,9,9
27,2016-09-17 09:12:38-07:00,33158,5,1,0,57.0,0,1,9,9
25,2016-09-17 09:22:40-07:00,33760,5,1,0,57.0,0,1,9,9
22,2016-09-17 09:32:40-07:00,34360,5,1,0,57.0,0,1,9,9
26,2016-09-17 09:42:42-07:00,34962,5,1,0,57.0,0,1,9,9
31,2016-09-17 09:52:44-07:00,35564,5,1,0,57.0,0,1,9,9
34,2016-09-17 10:02:46-07:00,36166,5,1,0,59.11,0,1,9,10
38,2016-09-17 10:12:49-07:00,36769,5,1,0,59.11,0,1,9,10
39,2016-09-17 10:22:53-07:00,37373,5,1,0,59.11,0,1,9,10
40,2016-09-17 10:32:55-07:00,37975,5,1,0,59.11,0,1,9,10
27,2016-09-17 10:42:57-07:00,38577,5,1,0,59.11,0,1,9,10
30,2016-09-17 10:52:59-07:00,39179,5,1,0,59.11,0,1,9,10
33,2016-09-17 11:03:06-07:00,39786,5,1,0,60.0,0,1,9,11
41,2016-09-17 11:13:11-07:00,40391,5,1,0,60.0,0,1,9,11
37,2016-09-17 11:23:13-07:00,40993,5,1,0,60.0,0,1,9,11
41,2016-09-17 11:33:20-07:00,41600,5,1,0,60.0,0,1,9,11
40,2016-09-17 11:43:26-07:00,42206,5,1,0,60.0,0,1,9,11
36,2016-09-17 11:53:29-07:00,42809,5,1,0,60.0,0,1,9,11
47,2016-09-17 12:03:30-07:00,43410,5,1,0,63.83,0,1,9,12
48,2016-09-17 12:13:32-07:00,44012,5,1,0,63.83,0,1,9,12
46,2016-09-17 12:23:34-07:00,44614,5,1,0,63.83,0,1,9,12
40,2016-09-17 12:33:35-07:00,45215,5,1,0,63.83,0,1,9,12
38,2016-09-17 12:43:37-07:00,45817,5,1,0,63.83,0,1,9,12
42,2016-09-17 12:53:39-07:00,46419,5,1,0,63.83,0,1,9,12
39,2016-09-17 13:03:41-07:00,47021,5,1,0,67.28,0,1,9,13
46,2016-09-17 13:13:43-07:00,47623,5,1,0,67.28,0,1,9,13
52,2016-09-17 13:23:44-07:00,48224,5,1,0,67.28,0,1,9,13
59,2016-09-17 13:33:46-07:00,48826,5,1,0,67.28,0,1,9,13
56,2016-09-17 13:43:48-07:00,49428,5,1,0,67.28,0,1,9,13
94,2016-09-17 14:24:52-07:00,51892,5,1,0,68.39,0,1,9,14
35,2016-09-17 14:34:55-07:00,52495,5,1,0,68.39,0,1,9,14
36,2016-09-17 14:44:57-07:00,53097,5,1,0,68.39,0,1,9,14
23,2016-09-17 14:54:59-07:00,53699,5,1,0,68.39,0,1,9,14
26,2016-09-17 15:05:00-07:00,54300,5,1,0,65.28,0,1,9,15
23,2016-09-17 15:15:02-07:00,54902,5,1,0,65.28,0,1,9,15
25,2016-09-17 15:25:04-07:00,55504,5,1,0,65.28,0,1,9,15
25,2016-09-17 15:35:05-07:00,56105,5,1,0,65.28,0,1,9,15
23,2016-09-17 15:45:06-07:00,56706,5,1,0,65.28,0,1,9,15
23,2016-09-17 15:55:08-07:00,57308,5,1,0,65.28,0,1,9,15
26,2016-09-17 16:05:09-07:00,57909,5,1,0,67.55,0,1,9,16
35,2016-09-17 16:15:11-07:00,58511,5,1,0,67.55,0,1,9,16
28,2016-09-17 16:25:13-07:00,59113,5,1,0,67.55,0,1,9,16
25,2016-09-17 16:35:15-07:00,59715,5,1,0,67.55,0,1,9,16
26,2016-09-17 16:45:17-07:00,60317,5,1,0,67.55,0,1,9,16
23,2016-09-17 16:55:21-07:00,60921,5,1,0,67.55,0,1,9,16
26,2016-09-17 17:05:22-07:00,61522,5,1,0,64.46,0,1,9,17
21,2016-09-17 17:15:24-07:00,62124,5,1,0,64.46,0,1,9,17
27,2016-09-17 17:25:26-07:00,62726,5,1,0,64.46,0,1,9,17
29,2016-09-17 17:35:27-07:00,63327,5,1,0,64.46,0,1,9,17
29,2016-09-17 17:45:30-07:00,63930,5,1,0,64.46,0,1,9,17
27,2016-09-17 17:55:33-07:00,64533,5,1,0,64.46,0,1,9,17
31,2016-09-17 18:05:35-07:00,65135,5,1,0,64.0,0,1,9,18
34,2016-09-17 18:15:36-07:00,65736,5,1,0,64.0,0,1,9,18
27,2016-09-17 18:25:38-07:00,66338,5,1,0,64.0,0,1,9,18
31,2016-09-17 18:35:39-07:00,66939,5,1,0,64.0,0,1,9,18
29,2016-09-17 18:45:44-07:00,67544,5,1,0,64.0,0,1,9,18
32,2016-09-17 18:55:45-07:00,68145,5,1,0,64.0,0,1,9,18
34,2016-09-17 19:05:47-07:00,68747,5,1,0,63.11,0,1,9,19
37,2016-09-17 19:15:49-07:00,69349,5,1,0,63.11,0,1,9,19
29,2016-09-17 19:25:51-07:00,69951,5,1,0,63.11,0,1,9,19
20,2016-09-17 19:35:52-07:00,70552,5,1,0,63.11,0,1,9,19
22,2016-09-17 19:45:54-07:00,71154,5,1,0,63.11,0,1,9,19
29,2016-09-17 19:55:56-07:00,71756,5,1,0,63.11,0,1,9,19
21,2016-09-17 20:05:57-07:00,72357,5,1,0,61.44,0,1,9,20
20,2016-09-17 20:15:58-07:00,72958,5,1,0,61.44,0,1,9,20
23,2016-09-17 20:26:00-07:00,73560,5,1,0,61.44,0,1,9,20
19,2016-09-17 20:36:02-07:00,74162,5,1,0,61.44,0,1,9,20
20,2016-09-17 20:46:03-07:00,74763,5,1,0,61.44,0,1,9,20
29,2016-09-17 20:56:04-07:00,75364,5,1,0,61.44,0,1,9,20
30,2016-09-17 21:06:05-07:00,75965,5,1,0,59.39,0,1,9,21
31,2016-09-17 21:16:06-07:00,76566,5,1,0,59.39,0,1,9,21
26,2016-09-17 21:26:08-07:00,77168,5,1,0,59.39,0,1,9,21
36,2016-09-17 21:36:10-07:00,77770,5,1,0,59.39,0,1,9,21
34,2016-09-17 21:46:12-07:00,78372,5,1,0,59.39,0,1,9,21
38,2016-09-17 21:56:14-07:00,78974,5,1,0,59.39,0,1,9,21
36,2016-09-17 22:06:15-07:00,79575,5,1,0,59.67,0,1,9,22
31,2016-09-17 22:16:17-07:00,80177,5,1,0,59.67,0,1,9,22
35,2016-09-17 22:26:18-07:00,80778,5,1,0,59.67,0,1,9,22
36,2016-09-17 22:36:20-07:00,81380,5,1,0,59.67,0,1,9,22
32,2016-09-17 22:46:22-07:00,81982,5,1,0,59.67,0,1,9,22
27,2016-09-17 22:56:24-07:00,82584,5,1,0,59.67,0,1,9,22
12,2016-09-17 23:06:25-07:00,83185,5,1,0,60.0,0,1,9,23
3,2016-09-17 23:16:27-07:00,83787,5,1,0,60.0,0,1,9,23
0,2016-09-17 23:26:27-07:00,84387,5,1,0,60.0,0,1,9,23
0,2016-09-17 23:36:28-07:00,84988,5,1,0,60.0,0,1,9,23
7,2016-09-17 23:46:29-07:00,85589,5,1,0,60.0,0,1,9,23
6,2016-09-17 23:56:29-07:00,86189,5,1,0,60.0,0,1,9,23
6,2016-09-18 00:01:07-07:00,67,6,1,0,59.67,0,1,9,0
9,2016-09-18 00:06:31-07:00,391,6,1,0,59.67,0,1,9,0
4,2016-09-18 00:16:32-07:00,992,6,1,0,59.67,0,1,9,0
4,2016-09-18 00:26:32-07:00,1592,6,1,0,59.67,0,1,9,0
2,2016-09-18 00:36:33-07:00,2193,6,1,0,59.67,0,1,9,0
3,2016-09-18 00:46:34-07:00,2794,6,1,0,59.67,0,1,9,0
3,2016-09-18 00:56:35-07:00,3395,6,1,0,59.67,0,1,9,0
0,2016-09-18 01:06:36-07:00,3996,6,1,0,60.0,0,1,9,1
0,2016-09-18 01:16:38-07:00,4598,6,1,0,60.0,0,1,9,1
0,2016-09-18 01:26:38-07:00,5198,6,1,0,60.0,0,1,9,1
1,2016-09-18 01:36:39-07:00,5799,6,1,0,60.0,0,1,9,1
0,2016-09-18 01:46:42-07:00,6402,6,1,0,60.0,0,1,9,1
0,2016-09-18 01:56:43-07:00,7003,6,1,0,60.0,0,1,9,1
0,2016-09-18 02:06:44-07:00,7604,6,1,0,60.0,0,1,9,2
0,2016-09-18 02:16:46-07:00,8206,6,1,0,60.0,0,1,9,2
0,2016-09-18 02:26:47-07:00,8807,6,1,0,60.0,0,1,9,2
0,2016-09-18 02:36:48-07:00,9408,6,1,0,60.0,0,1,9,2
0,2016-09-18 02:46:49-07:00,10009,6,1,0,60.0,0,1,9,2
0,2016-09-18 02:56:50-07:00,10610,6,1,0,60.0,0,1,9,2
0,2016-09-18 03:06:50-07:00,11210,6,1,0,59.61,0,1,9,3
0,2016-09-18 03:16:52-07:00,11812,6,1,0,59.61,0,1,9,3
0,2016-09-18 03:26:53-07:00,12413,6,1,0,59.61,0,1,9,3
0,2016-09-18 03:36:53-07:00,13013,6,1,0,59.61,0,1,9,3
0,2016-09-18 03:46:54-07:00,13614,6,1,0,59.61,0,1,9,3
0,2016-09-18 03:56:54-07:00,14214,6,1,0,59.61,0,1,9,3
0,2016-09-18 04:06:55-07:00,14815,6,1,0,59.67,0,1,9,4
0,2016-09-18 04:16:56-07:00,15416,6,1,0,59.67,0,1,9,4
0,2016-09-18 04:26:56-07:00,16016,6,1,0,59.67,0,1,9,4
0,2016-09-18 04:36:57-07:00,16617,6,1,0,59.67,0,1,9,4
0,2016-09-18 04:46:58-07:00,17218,6,1,0,59.67,0,1,9,4
0,2016-09-18 04:56:58-07:00,17818,6,1,0,59.67,0,1,9,4
0,2016-09-18 05:06:59-07:00,18419,6,1,0,59.94,0,1,9,5
0,2016-09-18 05:17:00-07:00,19020,6,1,0,59.94,0,1,9,5
0,2016-09-18 05:27:00-07:00,19620,6,1,0,59.94,0,1,9,5
0,2016-09-18 05:37:02-07:00,20222,6,1,0,59.94,0,1,9,5
0,2016-09-18 05:47:03-07:00,20823,6,1,0,59.94,0,1,9,5
1,2016-09-18 05:57:03-07:00,21423,6,1,0,59.94,0,1,9,5
0,2016-09-18 06:07:04-07:00,22024,6,1,0,59.67,0,1,9,6
0,2016-09-18 06:17:04-07:00,22624,6,1,0,59.67,0,1,9,6
0,2016-09-18 06:27:05-07:00,23225,6,1,0,59.67,0,1,9,6
0,2016-09-18 06:37:06-07:00,23826,6,1,0,59.67,0,1,9,6
0,2016-09-18 06:47:06-07:00,24426,6,1,0,59.67,0,1,9,6
0,2016-09-18 06:57:07-07:00,25027,6,1,0,59.67,0,1,9,6
0,2016-09-18 07:07:07-07:00,25627,6,1,0,60.61,0,1,9,7
0,2016-09-18 07:17:08-07:00,26228,6,1,0,60.61,0,1,9,7
2,2016-09-18 07:27:09-07:00,26829,6,1,0,60.61,0,1,9,7
5,2016-09-18 07:37:09-07:00,27429,6,1,0,60.61,0,1,9,7
1,2016-09-18 07:47:10-07:00,28030,6,1,0,60.61,0,1,9,7
8,2016-09-18 07:57:11-07:00,28631,6,1,0,60.61,0,1,9,7
2,2016-09-18 08:07:12-07:00,29232,6,1,0,63.61,0,1,9,8
12,2016-09-18 08:17:12-07:00,29832,6,1,0,63.61,0,1,9,8
11,2016-09-18 08:27:13-07:00,30433,6,1,0,63.61,0,1,9,8
19,2016-09-18 08:37:14-07:00,31034,6,1,0,63.61,0,1,9,8
20,2016-09-18 08:47:15-07:00,31635,6,1,0,63.61,0,1,9,8
26,2016-09-18 08:57:17-07:00,32237,6,1,0,63.61,0,1,9,8
29,2016-09-18 09:07:18-07:00,32838,6,1,0,66.89,0,1,9,9
24,2016-09-18 09:17:19-07:00,33439,6,1,0,66.89,0,1,9,9
29,2016-09-18 09:27:21-07:00,34041,6,1,0,66.89,0,1,9,9
22,2016-09-18 09:37:23-07:00,34643,6,1,0,66.89,0,1,9,9
30,2016-09-18 09:47:24-07:00,35244,6,1,0,66.89,0,1,9,9
30,2016-09-18 09:57:25-07:00,35845,6,1,0,66.89,0,1,9,9
30,2016-09-18 10:07:26-07:00,36446,6,1,0,70.11,0,1,9,10
37,2016-09-18 10:17:28-07:00,37048,6,1,0,70.11,0,1,9,10
22,2016-09-18 10:27:29-07:00,37649,6,1,0,70.11,0,1,9,10
28,2016-09-18 10:37:30-07:00,38250,6,1,0,70.11,0,1,9,10
23,2016-09-18 10:47:32-07:00,38852,6,1,0,70.11,0,1,9,10
26,2016-09-18 10:57:33-07:00,39453,6,1,0,70.11,0,1,9,10
31,2016-09-18 11:07:34-07:00,40054,6,1,0,72.77,0,1,9,11
31,2016-09-18 11:17:36-07:00,40656,6,1,0,72.77,0,1,9,11
26,2016-09-18 11:27:38-07:00,41258,6,1,0,72.77,0,1,9,11
35,2016-09-18 11:37:39-07:00,41859,6,1,0,72.77,0,1,9,11
38,2016-09-18 11:47:41-07:00,42461,6,1,0,72.77,0,1,9,11
24,2016-09-18 11:57:43-07:00,43063,6,1,0,72.77,0,1,9,11
20,2016-09-18 12:07:45-07:00,43665,6,1,0,75.44,0,1,9,12
32,2016-09-18 12:17:47-07:00,44267,6,1,0,75.44,0,1,9,12
40,2016-09-18 12:27:49-07:00,44869,6,1,0,75.44,0,1,9,12
36,2016-09-18 12:37:52-07:00,45472,6,1,0,75.44,0,1,9,12
35,2016-09-18 12:47:54-07:00,46074,6,1,0,75.44,0,1,9,12
30,2016-09-18 12:57:55-07:00,46675,6,1,0,75.44,0,1,9,12
31,2016-09-18 13:07:57-07:00,47277,6,1,0,78.45,0,1,9,13
26,2016-09-18 13:17:59-07:00,47879,6,1,0,78.45,0,1,9,13
20,2016-09-18 13:28:01-07:00,48481,6,1,0,78.45,0,1,9,13
20,2016-09-18 13:38:03-07:00,49083,6,1,0,78.45,0,1,9,13
20,2016-09-18 13:48:05-07:00,49685,6,1,0,78.45,0,1,9,13
23,2016-09-18 13:58:06-07:00,50286,6,1,0,78.45,0,1,9,13
27,2016-09-18 14:08:08-07:00,50888,6,1,0,78.84,0,1,9,14
29,2016-09-18 14:18:10-07:00,51490,6,1,0,78.84,0,1,9,14
25,2016-09-18 14:28:13-07:00,52093,6,1,0,78.84,0,1,9,14
21,2016-09-18 14:38:15-07:00,52695,6,1,0,78.84,0,1,9,14
28,2016-09-18 14:48:17-07:00,53297,6,1,0,78.84,0,1,9,14
21,2016-09-18 14:58:19-07:00,53899,6,1,0,78.84,0,1,9,14
25,2016-09-18 15:08:21-07:00,54501,6,1,0,76.65,0,1,9,15
25,2016-09-18 15:18:23-07:00,55103,6,1,0,76.65,0,1,9,15
26,2016-09-18 15:28:24-07:00,55704,6,1,0,76.65,0,1,9,15
25,2016-09-18 15:38:26-07:00,56306,6,1,0,76.65,0,1,9,15
23,2016-09-18 15:48:27-07:00,56907,6,1,0,76.65,0,1,9,15
25,2016-09-18 15:58:28-07:00,57508,6,1,0,76.65,0,1,9,15
25,2016-09-18 16:08:29-07:00,58109,6,1,0,79.56,0,1,9,16
26,2016-09-18 16:18:31-07:00,58711,6,1,0,79.56,0,1,9,16
25,2016-09-18 16:28:33-07:00,59313,6,1,0,79.56,0,1,9,16
30,2016-09-18 16:38:34-07:00,59914,6,1,0,79.56,0,1,9,16
21,2016-09-18 16:48:36-07:00,60516,6,1,0,79.56,0,1,9,16
24,2016-09-18 16:58:37-07:00,61117,6,1,0,79.56,0,1,9,16
30,2016-09-18 17:08:39-07:00,61719,6,1,0,76.89,0,1,9,17
28,2016-09-18 17:18:41-07:00,62321,6,1,0,76.89,0,1,9,17
30,2016-09-18 17:28:43-07:00,62923,6,1,0,76.89,0,1,9,17
40,2016-09-18 17:38:46-07:00,63526,6,1,0,76.89,0,1,9,17
35,2016-09-18 17:48:48-07:00,64128,6,1,0,76.89,0,1,9,17
39,2016-09-18 17:58:49-07:00,64729,6,1,0,76.89,0,1,9,17
43,2016-09-18 18:08:51-07:00,65331,6,1,0,71.89,0,1,9,18
34,2016-09-18 18:18:53-07:00,65933,6,1,0,71.89,0,1,9,18
39,2016-09-18 18:28:55-07:00,66535,6,1,0,71.89,0,1,9,18
37,2016-09-18 18:38:57-07:00,67137,6,1,0,71.89,0,1,9,18
40,2016-09-18 18:48:59-07:00,67739,6,1,0,71.89,0,1,9,18
41,2016-09-18 18:59:00-07:00,68340,6,1,0,71.89,0,1,9,18
37,2016-09-18 19:09:02-07:00,68942,6,1,0,69.78,0,1,9,19
36,2016-09-18 19:19:04-07:00,69544,6,1,0,69.78,0,1,9,19
33,2016-09-18 19:29:06-07:00,70146,6,1,0,69.78,0,1,9,19
40,2016-09-18 19:39:08-07:00,70748,6,1,0,69.78,0,1,9,19
40,2016-09-18 19:49:11-07:00,71351,6,1,0,69.78,0,1,9,19
31,2016-09-18 19:59:12-07:00,71952,6,1,0,69.78,0,1,9,19
36,2016-09-18 20:09:14-07:00,72554,6,1,0,67.78,0,1,9,20
40,2016-09-18 20:19:16-07:00,73156,6,1,0,67.78,0,1,9,20
29,2016-09-18 20:29:19-07:00,73759,6,1,0,67.78,0,1,9,20
37,2016-09-18 20:39:22-07:00,74362,6,1,0,67.78,0,1,9,20
47,2016-09-18 20:49:26-07:00,74966,6,1,0,67.78,0,1,9,20
38,2016-09-18 20:59:28-07:00,75568,6,1,0,67.78,0,1,9,20
40,2016-09-18 21:09:33-07:00,76173,6,1,0,67.44,0,1,9,21
39,2016-09-18 21:19:39-07:00,76779,6,1,0,67.44,0,1,9,21
43,2016-09-18 21:29:44-07:00,77384,6,1,0,67.44,0,1,9,21
53,2016-09-18 21:39:46-07:00,77986,6,1,0,67.44,0,1,9,21
44,2016-09-18 21:49:49-07:00,78589,6,1,0,67.44,0,1,9,21
54,2016-09-18 21:59:50-07:00,79190,6,1,0,67.44,0,1,9,21
53,2016-09-18 22:09:52-07:00,79792,6,1,0,66.0,0,1,9,22
54,2016-09-18 22:19:54-07:00,80394,6,1,0,66.0,0,1,9,22
64,2016-09-18 22:29:56-07:00,80996,6,1,0,66.0,0,1,9,22
56,2016-09-18 22:39:58-07:00,81598,6,1,0,66.0,0,1,9,22
44,2016-09-18 22:50:00-07:00,82200,6,1,0,66.0,0,1,9,22
43,2016-09-18 23:00:03-07:00,82803,6,1,0,67.0,0,1,9,23
38,2016-09-18 23:10:06-07:00,83406,6,1,0,67.0,0,1,9,23
37,2016-09-18 23:20:07-07:00,84007,6,1,0,67.0,0,1,9,23
41,2016-09-18 23:30:09-07:00,84609,6,1,0,67.0,0,1,9,23
29,2016-09-18 23:40:11-07:00,85211,6,1,0,67.0,0,1,9,23
26,2016-09-18 23:50:13-07:00,85813,6,1,0,67.0,0,1,9,23
27,2016-09-19 00:00:14-07:00,14,0,0,0,65.33,0,1,9,0
27,2016-09-19 00:01:25-07:00,85,0,0,0,65.33,0,1,9,0
25,2016-09-19 00:10:15-07:00,615,0,0,0,65.33,0,1,9,0
24,2016-09-19 00:20:16-07:00,1216,0,0,0,65.33,0,1,9,0
18,2016-09-19 00:30:18-07:00,1818,0,0,0,65.33,0,1,9,0
14,2016-09-19 00:40:19-07:00,2419,0,0,0,65.33,0,1,9,0
8,2016-09-19 00:50:20-07:00,3020,0,0,0,65.33,0,1,9,0
7,2016-09-19 01:00:21-07:00,3621,0,0,0,65.28,0,1,9,1
4,2016-09-19 01:10:22-07:00,4222,0,0,0,65.28,0,1,9,1
0,2016-09-19 01:20:23-07:00,4823,0,0,0,65.28,0,1,9,1
0,2016-09-19 01:30:23-07:00,5423,0,0,0,65.28,0,1,9,1
1,2016-09-19 01:40:24-07:00,6024,0,0,0,65.28,0,1,9,1
0,2016-09-19 01:50:25-07:00,6625,0,0,0,65.28,0,1,9,1
0,2016-09-19 02:00:25-07:00,7225,0,0,0,64.28,0,1,9,2
0,2016-09-19 02:10:26-07:00,7826,0,0,0,64.28,0,1,9,2
0,2016-09-19 02:20:26-07:00,8426,0,0,0,64.28,0,1,9,2
0,2016-09-19 02:30:27-07:00,9027,0,0,0,64.28,0,1,9,2
0,2016-09-19 02:40:27-07:00,9627,0,0,0,64.28,0,1,9,2
0,2016-09-19 02:50:28-07:00,10228,0,0,0,64.28,0,1,9,2
0,2016-09-19 03:00:29-07:00,10829,0,0,0,64.28,0,1,9,3
1,2016-09-19 03:10:29-07:00,11429,0,0,0,64.28,0,1,9,3
0,2016-09-19 03:20:30-07:00,12030,0,0,0,64.28,0,1,9,3
0,2016-09-19 03:30:31-07:00,12631,0,0,0,64.28,0,1,9,3
0,2016-09-19 03:40:31-07:00,13231,0,0,0,64.28,0,1,9,3
0,2016-09-19 03:50:32-07:00,13832,0,0,0,64.28,0,1,9,3
0,2016-09-19 04:00:33-07:00,14433,0,0,0,64.0,0,1,9,4
1,2016-09-19 04:10:33-07:00,15033,0,0,0,64.0,0,1,9,4
2,2016-09-19 05:30:39-07:00,19839,0,0,0,64.0,0,1,9,5
1,2016-09-19 05:40:40-07:00,20440,0,0,0,64.0,0,1,9,5
5,2016-09-19 05:50:41-07:00,21041,0,0,0,64.0,0,1,9,5
8,2016-09-19 06:00:42-07:00,21642,0,0,0,64.0,0,1,9,6
10,2016-09-19 06:10:43-07:00,22243,0,0,0,64.0,0,1,9,6
15,2016-09-19 06:20:45-07:00,22845,0,0,0,64.0,0,1,9,6
21,2016-09-19 06:30:46-07:00,23446,0,0,0,64.0,0,1,9,6
22,2016-09-19 06:40:48-07:00,24048,0,0,0,64.0,0,1,9,6
24,2016-09-19 06:50:50-07:00,24650,0,0,0,64.0,0,1,9,6
24,2016-09-19 07:00:53-07:00,25253,0,0,0,64.61,0,1,9,7
26,2016-09-19 07:10:56-07:00,25856,0,0,0,64.61,0,1,9,7
21,2016-09-19 07:20:57-07:00,26457,0,0,0,64.61,0,1,9,7
22,2016-09-19 07:30:59-07:00,27059,0,0,0,64.61,0,1,9,7
19,2016-09-19 07:41:00-07:00,27660,0,0,0,64.61,0,1,9,7
24,2016-09-19 07:51:03-07:00,28263,0,0,0,64.61,0,1,9,7
31,2016-09-19 08:01:05-07:00,28865,0,0,0,67.0,0,1,9,8
44,2016-09-19 08:11:07-07:00,29467,0,0,0,67.0,0,1,9,8
31,2016-09-19 08:21:09-07:00,30069,0,0,0,67.0,0,1,9,8
26,2016-09-19 08:31:11-07:00,30671,0,0,0,67.0,0,1,9,8
32,2016-09-19 08:41:13-07:00,31273,0,0,0,67.0,0,1,9,8
37,2016-09-19 08:51:16-07:00,31876,0,0,0,67.0,0,1,9,8
47,2016-09-19 09:01:17-07:00,32477,0,0,0,68.61,0,1,9,9
40,2016-09-19 09:11:19-07:00,33079,0,0,0,68.61,0,1,9,9
34,2016-09-19 09:21:21-07:00,33681,0,0,0,68.61,0,1,9,9
33,2016-09-19 09:31:24-07:00,34284,0,0,0,68.61,0,1,9,9
28,2016-09-19 09:41:28-07:00,34888,0,0,0,68.61,0,1,9,9
33,2016-09-19 09:51:30-07:00,35490,0,0,0,68.61,0,1,9,9
44,2016-09-19 10:01:32-07:00,36092,0,0,0,70.95,0,1,9,10
40,2016-09-19 10:11:36-07:00,36696,0,0,0,70.95,0,1,9,10
39,2016-09-19 10:21:40-07:00,37300,0,0,0,70.95,0,1,9,10
37,2016-09-19 10:31:42-07:00,37902,0,0,0,70.95,0,1,9,10
36,2016-09-19 10:41:44-07:00,38504,0,0,0,70.95,0,1,9,10
34,2016-09-19 10:51:46-07:00,39106,0,0,0,70.95,0,1,9,10
33,2016-09-19 11:01:49-07:00,39709,0,0,0,74.9,0,1,9,11
32,2016-09-19 11:11:51-07:00,40311,0,0,0,74.9,0,1,9,11
64,2016-09-19 11:42:26-07:00,42146,0,0,0,74.9,0,1,9,11
34,2016-09-19 11:52:30-07:00,42750,0,0,0,74.9,0,1,9,11
34,2016-09-19 12:02:32-07:00,43352,0,0,0,76.57,0,1,9,12
34,2016-09-19 12:12:34-07:00,43954,0,0,0,76.57,0,1,9,12
33,2016-09-19 12:22:37-07:00,44557,0,0,0,76.57,0,1,9,12
33,2016-09-19 12:32:39-07:00,45159,0,0,0,76.57,0,1,9,12
34,2016-09-19 12:42:43-07:00,45763,0,0,0,76.57,0,1,9,12
36,2016-09-19 12:52:48-07:00,46368,0,0,0,76.57,0,1,9,12
39,2016-09-19 13:02:49-07:00,46969,0,0,0,78.84,0,1,9,13
45,2016-09-19 13:12:51-07:00,47571,0,0,0,78.84,0,1,9,13
38,2016-09-19 13:22:53-07:00,48173,0,0,0,78.84,0,1,9,13
38,2016-09-19 13:32:55-07:00,48775,0,0,0,78.84,0,1,9,13
37,2016-09-19 13:42:57-07:00,49377,0,0,0,78.84,0,1,9,13
41,2016-09-19 13:52:59-07:00,49979,0,0,0,78.84,0,1,9,13
33,2016-09-19 14:03:01-07:00,50581,0,0,0,76.95,0,1,9,14
36,2016-09-19 14:13:04-07:00,51184,0,0,0,76.95,0,1,9,14
32,2016-09-19 14:23:06-07:00,51786,0,0,0,76.95,0,1,9,14
34,2016-09-19 14:33:07-07:00,52387,0,0,0,76.95,0,1,9,14
29,2016-09-19 14:43:15-07:00,52995,0,0,0,76.95,0,1,9,14
30,2016-09-19 14:53:17-07:00,53597,0,0,0,76.95,0,1,9,14
34,2016-09-19 15:03:18-07:00,54198,0,0,0,72.2,0,1,9,15
35,2016-09-19 15:13:21-07:00,54801,0,0,0,72.2,0,1,9,15
35,2016-09-19 15:23:23-07:00,55403,0,0,0,72.2,0,1,9,15
31,2016-09-19 15:33:25-07:00,56005,0,0,0,72.2,0,1,9,15
26,2016-09-19 15:43:26-07:00,56606,0,0,0,72.2,0,1,9,15
30,2016-09-19 15:53:28-07:00,57208,0,0,0,72.2,0,1,9,15
24,2016-09-19 16:03:30-07:00,57810,0,0,0,72.11,0,1,9,16
32,2016-09-19 16:13:32-07:00,58412,0,0,0,72.11,0,1,9,16
36,2016-09-19 16:23:34-07:00,59014,0,0,0,72.11,0,1,9,16
44,2016-09-19 16:33:37-07:00,59617,0,0,0,72.11,0,1,9,16
32,2016-09-19 16:43:39-07:00,60219,0,0,0,72.11,0,1,9,16
45,2016-09-19 16:53:42-07:00,60822,0,0,0,72.11,0,1,9,16
54,2016-09-19 17:03:43-07:00,61423,0,0,0,71.28,0,1,9,17
61,2016-09-19 17:13:49-07:00,62029,0,0,0,71.28,0,1,9,17
47,2016-09-19 17:23:51-07:00,62631,0,0,0,71.28,0,1,9,17
